__RTS_FN_NS_PROTOBUF_NEW_WRITER	module = "protobuf", value = "newWriter"	__rtsm_protobuf_newWriter
__RTS_FN_NS_PROTOBUF_NEW_READER	module = "protobuf", value = "newReader"	__rtsm_protobuf_newReader
__RTS_FN_NS_PROTOBUF_ENCODE_VARINT	module = "protobuf", value = "encodeVarint"	__rtsm_protobuf_encodeVarint
__RTS_FN_NS_PROTOBUF_DECODE_VARINT	module = "protobuf", value = "decodeVarint"	__rtsm_protobuf_decodeVarint
__RTS_FN_NS_PROTOBUF_WT_VARINT	module = "protobuf", value = "WIRE_VARINT"	__rtsm_protobuf_WIRE_VARINT
__RTS_FN_NS_PROTOBUF_WT_I64	module = "protobuf", value = "WIRE_I64"	__rtsm_protobuf_WIRE_I64
__RTS_FN_NS_PROTOBUF_WT_LEN	module = "protobuf", value = "WIRE_LEN"	__rtsm_protobuf_WIRE_LEN
__RTS_FN_NS_PROTOBUF_WT_I32	module = "protobuf", value = "WIRE_I32"	__rtsm_protobuf_WIRE_I32
__RTS_FN_NS_PROTOBUF_WRITER_TAG	global = "ProtoWriter", value = "writeTag"	__rtsm_global_ProtoWriter_writeTag
__RTS_FN_NS_PROTOBUF_WRITER_VARINT	global = "ProtoWriter", value = "writeVarint"	__rtsm_global_ProtoWriter_writeVarint
__RTS_FN_NS_PROTOBUF_WRITER_ZIGZAG	global = "ProtoWriter", value = "writeZigzag"	__rtsm_global_ProtoWriter_writeZigzag
__RTS_FN_NS_PROTOBUF_WRITER_FIXED32	global = "ProtoWriter", value = "writeFixed32"	__rtsm_global_ProtoWriter_writeFixed32
__RTS_FN_NS_PROTOBUF_WRITER_FIXED64	global = "ProtoWriter", value = "writeFixed64"	__rtsm_global_ProtoWriter_writeFixed64
__RTS_FN_NS_PROTOBUF_WRITER_BYTES	global = "ProtoWriter", value = "writeBytes"	__rtsm_global_ProtoWriter_writeBytes
__RTS_FN_NS_PROTOBUF_WRITER_FINISH	global = "ProtoWriter", value = "finish"	__rtsm_global_ProtoWriter_finish
__RTS_FN_NS_PROTOBUF_READER_TAG	global = "ProtoReader", value = "readTag"	__rtsm_global_ProtoReader_readTag
__RTS_FN_NS_PROTOBUF_READER_FIELD_NUM	global = "ProtoReader", value = "lastFieldNumber"	__rtsm_global_ProtoReader_lastFieldNumber
__RTS_FN_NS_PROTOBUF_READER_VARINT	global = "ProtoReader", value = "readVarint"	__rtsm_global_ProtoReader_readVarint
__RTS_FN_NS_PROTOBUF_READER_ZIGZAG	global = "ProtoReader", value = "readZigzag"	__rtsm_global_ProtoReader_readZigzag
__RTS_FN_NS_PROTOBUF_READER_FIXED32	global = "ProtoReader", value = "readFixed32"	__rtsm_global_ProtoReader_readFixed32
__RTS_FN_NS_PROTOBUF_READER_FIXED64	global = "ProtoReader", value = "readFixed64"	__rtsm_global_ProtoReader_readFixed64
__RTS_FN_NS_PROTOBUF_READER_BYTES	global = "ProtoReader", value = "readBytes"	__rtsm_global_ProtoReader_readBytes
__RTS_FN_NS_PROTOBUF_READER_SKIP	global = "ProtoReader", value = "skip"	__rtsm_global_ProtoReader_skip
